idna_subject,checker_type,destination,tested_at
sphotos-b-atl.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:24.198370
sphotos-b-lax.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:24.513770
sphotos-b-iad.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:24.832224
sphotos-b-lhr.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:25.166622
sphotos-b-lga.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:25.511404
sphotos-b-mad.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:25.832284
sphotos-b-mia.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:26.225670
sphotos-b-ord.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:26.621847
sphotos-b-mxp.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:26.956015
sphotosbord.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:27.331996
sphotos-b-pao.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:27.650392
sphotos-b-sea.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:27.970208
sphotos-b-sjc.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:28.298922
sphotos-b-vie.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:28.638988
video-hkg3-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:28.970491
z-1-scontent.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:29.310508
vthumb.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:29.679636
z-1-scontent-sjc2-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:29.994327
ae0.bb01.ams2.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:19:30.354686
ae59.pr03.sin1.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:19:30.714549
beta.t.facebook.net,AVAILABILITY,domains.list,2023-10-29 02:19:31.119250
cdn.facebook.net,AVAILABILITY,domains.list,2023-10-29 02:19:31.490582
edge-snaptu-http-p1-shv-01-bru2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:31.865050
edge-snaptu-http-p1-shv-01-cdg2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:32.187688
connnect.facebook.net,AVAILABILITY,domains.list,2023-10-29 02:19:32.597760
edge-snaptu-http-p1-shv-01-iad3.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:32.942408
edge-snaptu-http-p1-shv-01-gru1.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:33.289172
edge-snaptu-http-p1-shv-01-mad1.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:33.615278
edge-snaptu-http-p1-shv-01-nrt1.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:33.945181
edge-snaptu-http-p1-shv-01-sea1.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:34.290135
edge-video-shv-01-hel2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:34.647086
fa08.ftw1.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:19:34.986479
fmc.fb.com,AVAILABILITY,domains.list,2023-10-29 02:19:35.316974
fna-fbcdn-shv-01-fbed1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:35.625001
fna-fbcdn-video-shv-01-fccu4.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:35.933077
fna-fbcdn-shv-02-fbed1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:36.267399
instagram.fbna1-2.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:36.588687
fna-fbcdn-video-shv-02-fbed1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:36.920060
instagram.fszb1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:37.234362
instagram.fper2-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:37.566851
instagram-p3-shv-01-hkg3.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:37.878680
scontent.fiev8-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:38.223373
m.messenger.com,AVAILABILITY,domains.list,2023-10-29 02:19:38.569774
rdns.facebook.net,AVAILABILITY,domains.list,2023-10-29 02:19:38.897675
scontent.fkul4-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:39.202632
reviews.facebook.net,AVAILABILITY,domains.list,2023-10-29 02:19:39.533916
scontent.fmba1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:39.863212
scontent.fphl2-2.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:40.210028
xx-fbcdn-shv-01-hel2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:40.566498
xx-fbcdn-shv-01-hkg3.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:40.885199
static.fbcdn.com,AVAILABILITY,domains.list,2023-10-29 02:19:41.265213
edge-sonar-mini-shv-01-bos3.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:41.574550
scontent.fybz2-2.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:41.875312
irc-prn.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:19:42.205953
irc.hack.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:19:42.530908
irc.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:19:42.870674
external-cdt1-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:43.193096
instagram-p3-shv-01-cdt1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:43.509275
instagram-p42-shv-01-cdt1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:43.838911
scontent-cdt1-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:44.174804
external-frt3-2.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:44.533024
